experiment_group,task,mode,metric_source,val_auroc,test_auroc,val_f1_thr05,test_f1_thr05,val_precision_thr05,test_precision_thr05,val_recall_thr05,test_recall_thr05,val_fpr_thr05,test_fpr_thr05,threshold_thr05,f1_selected_threshold,fpr01_selected_threshold,fpr01_infeasible
milestone2_avsync,mismatch,sync_only,metrics_avsync_mismatch_thr05.json,0.8166358873460766,0.8114333529939244,0.7059245960502692,0.7004341534008683,0.7608359133126935,0.7533073929961089,0.6584058941728065,0.6544962812711291,0.1856971153846154,0.18735224586288415,0.5,0.3565538121866553,0.8863837104633587,False
milestone2_avsync,videoauth,sync_only,metrics_avsync_videoauth_thr05.json,0.751577727058653,0.7508641123441883,0.9855398457583547,0.983969220904136,0.9714919227114349,0.9684443041969075,1.0,1.0,1.0,0.9803921568627451,0.5,0.7532540257160929,0.9958050128176733,False
milestone3_ablation,mismatch,visual_only,metrics_ablation_mismatch_visual_only_thr05.json,0.12185350546138393,0.13491241446444072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45498676531531435,,True
milestone3_ablation,mismatch,sync_only,metrics_ablation_mismatch_sync_only_thr05.json,0.8166358873460766,0.8114333529939244,0.7085998578535891,0.7030520646319569,0.7547312641937926,0.7496171516079633,0.667782987273945,0.6619337390128465,0.19471153846153846,0.19326241134751773,0.5,0.3273617808841551,0.8917953991921537,False
milestone3_ablation,mismatch,visual_sync,metrics_ablation_mismatch_visual_sync_thr05.json,0.8212032755422742,0.815380256610674,0.7243703440936502,0.7052480230050323,0.7699849170437406,0.7528779739063699,0.6838580040187542,0.6632860040567952,0.18329326923076922,0.19030732860520094,0.5,0.3523695044669239,0.8667016492719339,False
milestone3_ablation,videoauth,visual_only,metrics_ablation_videoauth_visual_only_thr05.json,0.6668441836032315,0.6721053035094781,0.9919015225137674,0.9909414428987383,0.9855165754747345,0.983938323160938,0.9983697424193022,0.9980449657869013,0.5,0.49019607843137253,0.5,0.25196707547125996,,True
milestone3_ablation,videoauth,sync_only,metrics_ablation_videoauth_sync_only_thr05.json,0.751577727058653,0.7508641123441883,0.9853768278965129,0.9838063171396505,0.9714828897338403,0.9684343434343434,0.9996739484838605,0.9996741609644836,1.0,0.9803921568627451,0.5,0.7575960769726877,0.9849799127726712,False
milestone3_ablation,videoauth,visual_sync,metrics_ablation_videoauth_visual_sync_thr05.json,0.8996268521537514,0.8968783342597385,0.9915748541801686,0.9910988833144522,0.9855072463768116,0.9845659163987138,0.9977176393870232,0.9977191267513849,0.5,0.47058823529411764,0.5,0.25571431776076536,0.9936877775947502,False
